CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-6.85,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,74.142,20.699,41.287,15.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.789,9.179,0.0,20.114,7.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.63
C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-7.44,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,96.172,23.176,56.103,18.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.743,9.17,0.0,20.084,7.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.091
CN(C)C,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-2.86,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,104.469,25.444,70.245,0.0,0.0,5.935,0.0,0.0,10.682,87.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.848
CCNCC,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-3.63,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,124.959,25.41,76.627,15.564,0.0,7.528,7.802,0.0,3.569,60.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.896
C1=CC=NC=C1,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-5.33,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,64.653,57.425,43.744,60.8,0.0,14.301,0.0,0.0,11.58,47.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,136.379
C1=CC=C(C=C1)N,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-7.54,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,88.183,59.941,42.242,80.39,0.0,10.955,18.043,0.0,2.956,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.079
N,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-2.52,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,44.788,0.0,0.0,0.0,0.0,17.444,31.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62.232
CN,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-4.14,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,67.139,10.981,26.288,0.0,0.0,12.243,19.658,0.0,4.546,42.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,90.362
CC(C)CC(=O)C,CC(C)CC(=O)C,4methyl2pentanone,CC(C)CC(=O)C,-5.23,abs,12.8871,1.3962,0.0,0.51,33.83,0.0,0.0,0.2601,136.054,34.177,91.612,27.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.712,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.943
CCCCCCCC,CC(=O)O,aceticacid,CC(=O)O,-3.93,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846
CC1=CC=CC=C1,CC(=O)O,aceticacid,CC(=O)O,-4.53,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45
CCO,CC(=O)O,aceticacid,CC(=O)O,-5.25,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185
C1COCCO1,CC(=O)O,aceticacid,CC(=O)O,-5.8,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316
CCC(=O)C,CC(=O)O,aceticacid,CC(=O)O,-4.8,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104
CC(=O)O,CC(=O)O,aceticacid,CC(=O)O,-5.3,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111.87
C[N+](=O)[O-],CC(=O)O,aceticacid,CC(=O)O,-4.88,abs,6.2528,1.372,0.61,0.44,39.01,0.0,0.0,0.1936,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242
CCCCCCCC,CC#N,acetonitrile,CC#N,-3.57,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846
CC1=CC=CC=C1,CC#N,acetonitrile,CC#N,-4.68,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45
CCO,CC#N,acetonitrile,CC#N,-4.43,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185
C1COCCO1,CC#N,acetonitrile,CC#N,-5.33,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316
CCC(=O)C,CC#N,acetonitrile,CC#N,-4.73,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104
CC#N,CC#N,acetonitrile,CC#N,-4.85,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,38.186,30.572,25.764,19.707,0.0,27.654,0.0,0.0,10.972,5.967,0.0,17.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.412
C[N+](=O)[O-],CC#N,acetonitrile,CC#N,-5.62,abs,35.6881,1.3442,0.07,0.32,41.25,0.0,0.0,0.1024,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242
CCCCCCCC,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-4.24,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846
CC1=CC=CC=C1,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-4.9,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45
CCO,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-4.12,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185
C1COCCO1,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-5.03,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316
CCC(=O)C,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-4.39,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104
CC(=O)C1=CC=CC=C1,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-7.59,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,92.659,73.893,62.626,95.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.358,0.0,0.0,14.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,188.909
CC(=O)O,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-6.2,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111.87
C[N+](=O)[O-],CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-4.92,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242
OO,CC(=O)C1=CC=CC=C1,acetophenone,CC(=O)C1=CC=CC=C1,-7.3,abs,17.44,1.5372,0.0,0.48,56.19,0.444889,0.0,0.2304,27.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.198,19.784,0.0,0.0,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71.944
CCCCCCCC,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-3.48,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846
CC1=CC=CC=C1,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-4.57,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45
CCO,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-4.45,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185
C1COCCO1,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-5.65,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316
CCC(=O)C,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-4.87,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104
CC(=O)O,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-6.3,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,111.87
CC(=O)CC(=O)NC1=CC(=C(C=C1OC)OC)Cl,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-6.2,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,74.142,20.699,41.287,15.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.789,9.179,0.0,20.114,7.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,135.63
C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-7.61,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,88.183,59.941,42.242,80.39,0.0,10.955,18.043,0.0,2.956,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.079
C[N+](=O)[O-],C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-5.11,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242
OO,C1=CC=C(C=C1)N,aniline,C1=CC=C(C=C1)N,-7.8,abs,6.8882,1.5863,0.26,0.41,60.62,0.734449,0.0,0.1681,27.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.198,19.784,0.0,0.0,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71.944
CCCCCCCC,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-4.62,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,207.769,36.077,139.807,33.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.846
CC1=CC=CC=C1,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-4.95,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.45
CCO,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-3.59,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.185
C1COCCO1,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-5.06,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,97.289,20.715,65.452,12.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.312,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,146.316
COC1=CC=CC=C1,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-6.33,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,95.456,68.582,64.505,79.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.457,0.0,0.0,3.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,176.496
CCC(=O)C,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-4.43,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104
CCCCN,COC1=CC=CC=C1,anisole,COC1=CC=CC=C1,-4.44,abs,4.2247,1.5174,0.0,0.29,50.52,0.5625,0.0,0.0841,132.847,19.503,71.584,15.978,0.0,11.893,18.504,0.0,1.624,38.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,164.243
